,conversation_id,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,tweet,user_id,username,tag,target,num_hashtags,time_of_day,month,day,season,compound
4896,1004222618826878976,2018-06-06,['#anxiety'],1004222618826878976,3,Get Schooled,1,0,45,What's the top cause of your #anxiety? Let us know!  https://getschooled.com/dashboard/survey/4548-overcoming-anxiety-badge-what-is-the-top-cause-of-your-anxiety …,20691360,getschooled,hashtag_anxiety,1,1,AM,6,Wednesday,summer,0.2714
4897,1004181079144652800,2018-06-05,"['#fear', '#anxiety', '#qur']",1004181079144652800,2,Human Appeal,0,2,2200,In the event of #Fear & #anxiety one should seek the help of Allah and frequently recite this ayah of the glorious #Qur’an pic.twitter.com/qmuJhnzV3c,55526242,humanappeal,hashtag_anxiety,1,3,PM,6,Tuesday,summer,0.7845
4898,1004110590262931456,2018-06-05,"['#suicideprevention', '#depression', '#anxiety']",1004110590262931456,11,Aurora Perrineau,1,5,1719,Beautifully put.  Suicide prevention hotline : 1-800-273-8255  #SuicidePrevention #depression #Anxiety  pic.twitter.com/L16hAsMYdX,415704389,auroraperrineau,hashtag_anxiety,1,3,PM,6,Tuesday,summer,-0.2023
4899,1004083277039329280,2018-06-05,"['#discovercalm', '#stressrelief', '#stress', '#mentalhealth', '#anxiety', '#anxietyrelief']",1004083277039329280,0,Spire Health,0,0,1531,Thanks to @nerdybuyer for highlighting the Spire Stone as one of the best tools for stress management in 2018. #DiscoverCalm #StressRelief #Stress #MentalHealth #Anxiety #AnxietyRelief  https://www.nerdybuyer.com/product/best-stress-management-2018 …,1139191879,spire_health,hashtag_anxiety,1,6,PM,6,Tuesday,summer,0.6486
4900,1004079680813608960,2018-06-05,"['#depression', '#anxiety', '#fear', '#katespade']",1004079680813608960,3957,jann arden,55,904,1517,Be kind. Reach out. Be understanding. #depression #anxiety #fear #katespade pic.twitter.com/Mg8lWPH9RR,22956018,jannarden,hashtag_anxiety,1,4,PM,6,Tuesday,summer,0.5423
4901,1004012334942171136,2018-06-05,"['#iapt', '#depression', '#anxiety', '#mentalhealth']",1004012334942171137,36,Royal College of Psychiatrists,4,28,1049,"The #IAPT manual by @NHSEngland & @NCCMentalHealth is NOW AVAILABLE for all commissioners, providers & clinicians (including trainees) of services that deliver psychological therapies for #depression & #anxiety disorders in adults.  #mentalhealth 🖥️➡️ https://bit.ly/2xJFDRX  pic.twitter.com/MussZNBrVN",15300222,rcpsych,hashtag_anxiety,1,4,AM,6,Tuesday,summer,0.0
4902,1003938866657677312,2018-06-05,"['#whisper', '#whisperapp', '#sayitonwhisper', '#confessions', '#canyourelate', '#alone', '#lonely', '#latethoughts', '#latenightthoughts', '#comfortable', '#comfort', '#friends', '#need', '#love', '#sad', '#quotes', '#poetry', '#anxiety', '#depression', '#sadness', '#art', '#quote']",1003938866657677318,13,Whisper App,0,3,557,Late nate confessions . . . . . . . #whisper #whisperapp #sayitonwhisper #confessions #canyourelate #alone #lonely #latethoughts #latenightthoughts #comfortable #comfort #friends #need #love #sad #quotes #poetry #anxiety #depression #sadness #art #quote…  https://ift.tt/2xGNvnh  pic.twitter.com/Su4lYnY4z7,485963081,whisper,hashtag_anxiety,1,22,AM,6,Tuesday,summer,0.0
4903,1003934340957593600,2018-06-05,"['#iapt', '#depression', '#anxiety']",1003934340957593600,53,NHS England,1,50,539,Today we're launching our new #IAPT Manual: an essential guide  to the set up/expansion of IAPT services to deliver evidence based psychological therapies for people with #depression and #anxiety  http://ow.ly/gSu930kliWq  pic.twitter.com/Whd8Og171f,551426814,nhsengland,hashtag_anxiety,1,3,AM,6,Tuesday,summer,0.0
4904,1003924478169149440,2018-06-05,"['#anxiety', '#mentalhealth', '#stress', '#spirituality']",1003924478169149441,6,mindbodygreen,0,4,500,Looking to quiet your anxiety for good? Start here ☝️ #anxiety #mentalhealth #stress #spirituality http://ow.ly/7NMx30kkT4l ,17781673,mindbodygreen,hashtag_anxiety,1,4,AM,6,Tuesday,summer,0.296
4905,1003889734299643904,2018-06-05,"['#mentalhealthawareness', '#wwe', '#keeptalkingmh', '#mentalillness', '#mentalhealth', '#bipolar', '#anxiety', '#depression']",1003889734299643904,29,"Rebecca Lombardo - Author, Advocate, Podcaster",1,4,242,Exciting news! @mauroranallo is going to be a guest on our show coming in August! We are so stoked! #MentalHealthAwareness and #WWE  what a combo!   #KeepTalkingMH #mentalillness #mentalhealth #bipolar #anxiety #depression pic.twitter.com/oJ6N1yZ4uY,2553485468,bekalombardo,hashtag_anxiety,1,8,AM,6,Tuesday,summer,0.6562
4906,1003879211172548608,2018-06-05,"['#parenting', '#parentingtips', '#anxiety']",1003879211172548608,1,Lori Lite,0,0,200,RT @drshenfield: Child Nightmares: Why they happen and how to help?  http://psy.pub/2qK1Xop  #parenting #parentingtips #anxiety,68233373,stressfreekids,hashtag_anxiety,1,3,AM,6,Tuesday,summer,0.4019
4907,1003808292341190656,2018-06-04,"['#anxiety', '#selfcare']",1003808292341190656,8,BBC Woman's Hour,0,1,2118,"""I had no idea why I felt so sad all the time"" model and activist @adwoaaboah_ shares her mental health story 🎥 watch here 👉  https://bbc.in/2JcA9EJ  #Anxiety #SelfCare pic.twitter.com/dt5NzvsREw",171496247,bbcwomanshour,hashtag_anxiety,1,2,PM,6,Monday,summer,-0.6113
4908,1003743397356634112,2018-06-04,"['#anxiety', '#preteen', '#teenhealth']",1003743397356634112,1,Lori Lite,0,0,1700,Stress & #Anxiety are High for Tweens   http://bit.ly/letter2tween  #preteen #teenhealth,68233373,stressfreekids,hashtag_anxiety,1,3,PM,6,Monday,summer,-0.4215
4909,1003743200069275648,2018-06-04,"['#anxiety', '#mentalhealth']",1003743200069275648,6,talkspace,0,2,1700,Are You Hiding Anxiety Behind These Behaviors?  https://goo.gl/mhan68  #Anxiety #MentalHealth,563357030,talkspace,hashtag_anxiety,1,2,PM,6,Monday,summer,-0.4404
4910,1003736036651012096,2018-06-04,"['#keeptalkingmh', '#mentalillness', '#mentalhealth', '#bipolar', '#anxiety', '#depression', '#ptsd', '#suicideprevention', '#advocate', '#podcast', '#author']",1003736036651012097,3,"Rebecca Lombardo - Author, Advocate, Podcaster",0,2,1631,Check me out on Mike's Open Journal!   https://m.soundcloud.com/mikesopenjournal/ep95-talking-mental-health-campaigns-podcasts … #KeepTalkingMH #mentalillness #mentalhealth #bipolar #anxiety #depression #PTSD #suicideprevention #advocate #podcast #author,2553485468,bekalombardo,hashtag_anxiety,1,11,PM,6,Monday,summer,0.0
4911,1003727433235910656,2018-06-04,"['#mentalhealth', '#anxiety']",1003727433235910656,4,talkspace,0,2,1557,NEW ON THE BLOG: How Modern Life Causes Anxiety (and What to do About It):  https://goo.gl/QZTpGS  #MentalHealth #Anxiety,563357030,talkspace,hashtag_anxiety,1,2,PM,6,Monday,summer,-0.1779
4912,1003718555026812928,2018-06-04,"['#depression', '#stress', '#entrepreneur', '#business', '#ceo', '#mentalhealth', '#anxiety']",1003718555026812928,11,Real Marsha Wright® | Top 5 Marketing Influencer,0,11,1522,The truth about #depression...  #Stress #entrepreneur #business #CEO #mentalhealth #anxiety  pic.twitter.com/klcanoAKeb,61608747,marshawright,hashtag_anxiety,1,7,PM,6,Monday,summer,0.3182
4913,1003717045920378880,2018-06-04,"['#depression', '#stress', '#mentalhealth', '#anxiety', '#suicide', '#ptsd', '#mindfulness']",1003717045920378880,18,Real Marsha Wright® | Top 5 Marketing Influencer,0,9,1516,#Depression doesn't mean they're weak! -  #stress #mentalhealth #anxiety #suicide #ptsd #mindfulness pic.twitter.com/hUjCYqoN19,61608747,marshawright,hashtag_anxiety,1,7,PM,6,Monday,summer,0.4015
4914,1003700887242584064,2018-06-04,"['#survivor', '#relationships', '#anxiety', '#childabuse']",1003700887242584074,7,Rachel Thompson: Has a voice. Uses it.,1,3,1411,"""If you don’t feel a trauma survivor is the right fit to be in your life, that is okay.""  https://goo.gl/9JBsZv  #Survivor #Relationships #Anxiety #ChildAbuse pic.twitter.com/j5nOCDBsk7",23487853,rachelintheoc,hashtag_anxiety,1,4,PM,6,Monday,summer,0.296
4915,1003697924868431872,2018-06-04,"['#harvardhealth', '#anxiety']",1003697924868431872,159,Harvard Health,4,129,1400,Constant anxiety can take a toll on your health. Here are some effective treatment options:   http://bit.ly/2LUd5Im  #HarvardHealth #anxiety  pic.twitter.com/lZIgkFmaJv,22708797,harvardhealth,hashtag_anxiety,1,2,PM,6,Monday,summer,0.34
4916,1003694145771397120,2018-06-04,"['#anxiety', '#positive', '#future', '#success', '#quote']",1003694145771397121,12,Real Marsha Wright® | Top 5 Marketing Influencer,0,4,1345,"#Anxiety does not help anybody achieve what they need to do, it is a barrier that must be knocked down. 👊 #positive #future #success #quote pic.twitter.com/eWQ54SnQNs",61608747,marshawright,hashtag_anxiety,1,5,PM,6,Monday,summer,-0.4133
4917,1003682506196115456,2018-06-04,"['#books', '#anxiety', '#ptsd']",1003682506196115457,8,Rachel Thompson: Has a voice. Uses it.,2,8,1258,Could You Be Clinically Depressed And Not Know? I Was  https://goo.gl/xLTisj  #Books #Anxiety #PTSD pic.twitter.com/v0m3nan3g9,23487853,rachelintheoc,hashtag_anxiety,1,3,PM,6,Monday,summer,-0.5106
4918,1003669323746103296,2018-06-04,"['#stress', '#anxiety', '#anxietyrelief', '#mentalhealth', '#healthyrelationships']",1003669323746103298,3,Spire Health,0,0,1206,"Being worried about a relationship is normal, but if it gets to the point where you are constantly stressed out, your anxiety has risen to an unhealthy level. #Stress #Anxiety #AnxietyRelief #MentalHealth #HealthyRelationships https://blog.spire.io/2018/05/30/relationship-anxiety …",1139191879,spire_health,hashtag_anxiety,1,5,PM,6,Monday,summer,-0.8847
4919,1003658394165825536,2018-06-04,"['#mentalhealth', '#anxiety']",1003658394165825536,3,talkspace,0,1,1123,NEW ON THE BLOG: The Upside to Anxiety: 3 Reasons Why Anxiety is Actually Good for You:  http://ow.ly/I1Rc30kksaW  #MentalHealth #Anxiety,563357030,talkspace,hashtag_anxiety,1,2,AM,6,Monday,summer,0.128
4920,1003652602360238080,2018-06-04,"['#stress', '#anxiety', '#mentalhealth', '#talkingteacherwellbeing']",1003652602360238081,5,👩‍🏫 Education Support 👨‍🏫,0,0,1100,Teacher Laura was suffering from #stress and #anxiety due to the pressures of the job. Find out how she got her life back on track. #mentalhealth #talkingteacherwellbeing pic.twitter.com/BHhtANFx8f,20998416,edsupportuk,hashtag_anxiety,1,4,AM,6,Monday,summer,-0.6597
4921,1003626437449052160,2018-06-04,"['#productivity', '#work', '#anxiety', '#mondaymotivation', '#gtd', '#work']",1003626437449052160,4,Noisli,0,0,916,Why Procrastinators Procrastinate  https://buff.ly/2Jotxzx  by @waitbutwhy #productivity #work #anxiety #MondayMotivation #GTD #work,1878626478,noisli,hashtag_anxiety,1,6,AM,6,Monday,summer,0.0
4922,1003620797854953472,2018-06-04,"['#podcast', '#keeptalkingmh', '#mentalillness', '#mentalhealth', '#bipolar', '#anxiety', '#depression', '#ptsd', '#suicideprevention', '#advocate']",1003620797854953472,4,"Rebecca Lombardo - Author, Advocate, Podcaster",1,1,853,Hey! Check out my interview on the Mind of her own #podcast!   https://itunes.apple.com/ca/podcast/mind-of-her-own/id1366269991?mt=2 …  If you like the episode could you please give Julie a good rating? Thank you!  #KeepTalkingMH #mentalillness #mentalhealth #bipolar #anxiety #depression #PTSD #suicideprevention #advocate pic.twitter.com/sYow3d5O8b,2553485468,bekalombardo,hashtag_anxiety,1,10,AM,6,Monday,summer,0.8869
4923,1003562105679867904,2018-06-04,"['#stressed', '#mindfulness', '#anxiety']",1003562105679867905,0,GoThinkBig.co.uk,0,0,500,"Getting #stressed coming up to exam season? Come along to our #mindfulness session,  learn how to deal with #anxiety,  take part in a *free* yoga session and have a Q&A with top health and wellbeing experts!  https://buff.ly/2H3G60q  pic.twitter.com/qA2T9v4Lqv",769170858,gothinkbig,hashtag_anxiety,1,3,AM,6,Monday,summer,0.2714
4924,1003561865736261632,2018-06-04,"['#anxiety', '#teachkidsyoga', '#yogaforkids']",1003561865736261632,0,Lori Lite,0,0,459,10 audio stories that help kids reduce #anxiety  http://bit.ly/3CDset  #teachkidsyoga #yogaforkids,68233373,stressfreekids,hashtag_anxiety,1,3,AM,6,Monday,summer,0.4019
4925,1003554829850071040,2018-06-04,"['#breakingmadlive', '#anxiety', '#depression']",1003554829850071040,2,Anna Williamson,0,1,431,Ahead of my #breakingmadlive event June 26th @NewWimbTheatre @PHApantos I’m asking ‘’do you feel there is a stigma surrounding taking medication for an #anxiety or #depression disorder?’’,266499433,awilliamsontv,hashtag_anxiety,1,3,AM,6,Monday,summer,0.0
4926,1003516531223990272,2018-06-04,"['#anger', '#anxiety']",1003516531223990272,3,Lori Lite,0,0,159,Deep Breathing - Quick Fix for #Anger & #Anxiety  http://bit.ly/abcRelax ,68233373,stressfreekids,hashtag_anxiety,1,2,AM,6,Monday,summer,0.0
4927,1003508291199275008,2018-06-04,['#anxiety'],1003508291199275008,23,Michelle Biloon,3,0,126,"Tomorrow I am having an MRI and while I am not claustrophobic, it really tests one’s abilities to lay motionless in a form-fitting metal tube for over an hour, maybe two, while listening to German techno music on 11. I’ll be with Prince Valium thank you. #anxiety",17793165,biloon,hashtag_anxiety,1,1,AM,6,Monday,summer,0.5809
4928,1003479988455333888,2018-06-03,"['#exhausted', '#keeptalkingmh', '#mentalillness', '#depression', '#bipolar', '#anxiety', '#mentalhealth', '#suicideprevention', '#advocate', '#endthestigma']",1003479988455333888,24,"Rebecca Lombardo - Author, Advocate, Podcaster",3,2,2334,"I'm so tired, I just tried to plug my phone charger into a bottle of water. Back to bed for me. 🖤 #exhausted #KeepTalkingMH #mentalillness #depression #bipolar #anxiety #mentalhealth #suicideprevention #advocate #endthestigma",2553485468,bekalombardo,hashtag_anxiety,1,10,PM,6,Sunday,summer,-0.4927
4929,1003471422327533568,2018-06-03,"['#food', '#ayurveda', '#anxiety', '#stress']",1003471422327533574,107,mindbodygreen,1,29,2300,"It's time to slow it down, nourish ourselves + watch the anxiety fade away 🙏 #food #ayurveda #anxiety #stress http://ow.ly/91c130kjENp ",17781673,mindbodygreen,hashtag_anxiety,1,4,PM,6,Sunday,summer,-0.1779
4930,1003380806293712896,2018-06-03,"['#mentalhealth', '#anxiety']",1003380806293712896,13,talkspace,0,5,1700,Negative Thinking Got You Down? Here’s How to Shift Your Thoughts:  https://goo.gl/8a2vzh  #MentalHealth #Anxiety,563357030,talkspace,hashtag_anxiety,1,2,PM,6,Sunday,summer,-0.5719
4931,1003367249720299520,2018-06-03,"['#anxiety', '#mentalhealth']",1003367249720299520,17,suzi godson,2,3,1606,So great to meet @maggyvaneijk and @TechnicallyRon today and I am delighted that they have agreed to contribute to the MeeTwo Teenage Mental Help Handbook. #anxiety #mentalhealth @meetwohelps All thanks to @StokeyLitFest https://twitter.com/technicallyron/status/1003365024923111424 …,391350249,suzigodson,hashtag_anxiety,1,2,PM,6,Sunday,summer,0.9371
4932,1003350607300661248,2018-06-03,"['#mentalhealth', '#anxiety']",1003350607300661248,8,talkspace,0,0,1500,What Is Second-Hand Anxiety?  https://goo.gl/tQrRhT  #MentalHealth #Anxiety,563357030,talkspace,hashtag_anxiety,1,2,PM,6,Sunday,summer,-0.1779
4933,1003308687799275520,2018-06-03,"['#keeptalkingmh', '#bipolar', '#depression', '#anxiety']",1003308687799275522,26,"Rebecca Lombardo - Author, Advocate, Podcaster",5,2,1213,"It might be delusions of grandeur again, but I'm going to take a me day today. Tomorrow I'm going to get up and kick ass. I'm so fed up with feeling powerless and out of control. Wish me luck! 🖤🖤🖤 @powerslave1974 #KeepTalkingMH #bipolar #depression #anxiety",2553485468,bekalombardo,hashtag_anxiety,1,4,PM,6,Sunday,summer,0.1882
4934,1003290207649705984,2018-06-03,"['#anxiety', '#mentalhealth']",1003290207649705986,7,talkspace,0,2,1100,9 Ways Anxiety Is Impacting Your Physical Health:  https://goo.gl/hjbwNd  #Anxiety #MentalHealth,563357030,talkspace,hashtag_anxiety,1,2,AM,6,Sunday,summer,-0.1779
4935,1003260008681705472,2018-06-03,"['#anxiety', '#mentalhealth']",1003260008681705472,22,talkspace,0,11,900,Are You Hiding Anxiety Behind These Behaviors?  https://goo.gl/mhan68  #Anxiety #MentalHealth,563357030,talkspace,hashtag_anxiety,1,2,AM,6,Sunday,summer,-0.4404
4936,1003238560852512768,2018-06-03,"['#inequality', '#stress', '#anxiety', '#mental', '#extremepoverty', '#endchildpoverty']",1003238560852512768,2,William Gomes,0,0,734,"“Is rising #inequality responsible for greater #stress, #anxiety and #mental illness?”  #extremepoverty #endchildpoverty  https://buff.ly/2JlBdVZ  pic.twitter.com/PXVZqQklsf",21196759,wnicholasgomes,hashtag_anxiety,1,6,AM,6,Sunday,summer,0.5859
4937,1003237360115572736,2018-06-03,"['#timeshealth', '#anxiety', '#stress', '#weakbones']",1003237360115572736,1,TOI Health News,0,0,730,Is anxiety making your bones weak?  http://goo.gl/AfBNhm  #timeshealth #anxiety #stress #weakbones @TOILifestyle pic.twitter.com/Rvo60Yu4gE,30852027,toihealthnews,hashtag_anxiety,1,4,AM,6,Sunday,summer,-0.5574
4938,1003214830323490816,2018-06-03,"['#anxiety', '#sciencesunday']",1003214830323490817,5,BBRFoundation,0,2,600,"“Experiencing #anxiety is normal...The problem is that sometimes the systems underlying our anxiety responses get dysregulated, so that we overreact or react to the wrong situations.”  http://ow.ly/SN8j30kiDtA  #ScienceSunday pic.twitter.com/gRex8s90Yj",17133444,bbrfoundation,hashtag_anxiety,1,2,AM,6,Sunday,summer,-0.83
4939,1003214370166407168,2018-06-03,"['#depression', '#anxiety', '#mentalhealth']",1003214370166407168,95,André Picard,2,46,558,"“My name is Wil Wheaton. I Live With Chronic #Depression and Generalized #Anxiety. I Am Not Ashamed,” by @wilw  https://medium.com/@wilw/my-name-is-wil-wheaton-i-live-with-chronic-depression-and-generalized-anxiety-i-am-not-ashamed-8f693f9c0af1 … via @Medium @seastarbatita #mentalhealth",252794509,picardonhealth,hashtag_anxiety,1,3,AM,6,Sunday,summer,0.0
4940,1003206802954047488,2018-06-03,"['#virtualreality', '#anxiety']",1003206802954047488,7,HT Life&Style,0,3,528,"VR sessions could reduce anxiety, boost chances of IVF success. #VirtualReality #Anxiety  http://read.ht/BoID  pic.twitter.com/7bJrCqMbJQ",2776396662,htlifeandstyle,hashtag_anxiety,1,2,AM,6,Sunday,summer,0.7579
4941,1003184139124822016,2018-06-03,"['#keeptalkingmh', '#mentalillness', '#mentalhealth', '#bipolar', '#anxiety', '#depression', '#ptsd', '#suicideprevention', '#advocate', '#endthestigma']",1003184139124822017,2,"Rebecca Lombardo - Author, Advocate, Podcaster",0,0,358,Has anyone taken a peer support specialist course (preferably online) That didn't cost you a fortune?  Thank you!  #KeepTalkingMH #mentalillness #mentalhealth #bipolar #anxiety #depression #PTSD #suicideprevention #advocate #Endthestigma,2553485468,bekalombardo,hashtag_anxiety,1,10,AM,6,Sunday,summer,0.6696
4942,1003141493647912960,2018-06-03,"['#lifelesson', '#depression', '#anxiety']",1003141493647912960,4,Austin Mullen,0,0,109,Depressed days... When you wake up make sure you push to do at least one thing for you or somebody else that makes your day worth it. #lifelesson #depression #anxiety,3426948551,austinmullen_,hashtag_anxiety,1,3,AM,6,Sunday,summer,-0.0258
4943,1003018419707392000,2018-06-02,"['#anxiety', '#mentalhealth']",1003018419707392005,9,talkspace,1,0,1700,"10 Signs You Have Social Anxiety, According to a Therapist:  https://goo.gl/q8cgfC  #Anxiety #MentalHealth",563357030,talkspace,hashtag_anxiety,1,2,PM,6,Saturday,summer,-0.1779
4944,1003010884027977728,2018-06-02,"['#students', '#trauma', '#anxiety', '#peersupport', '#therapy', '#education', '#encouragement']",1003010884027977728,4,TESOL Intl Assn,1,2,1630,"How Group Therapy at School Helps Kids Manage Trauma, Anxiety  https://buff.ly/2H389x7  #students #trauma #anxiety #peersupport #therapy #education #encouragement",21091012,tesol_assn,hashtag_anxiety,1,7,PM,6,Saturday,summer,-0.2263
4945,1002989027023294464,2018-06-02,"['#anxiety', '#epilepsy']",1002989027023294464,8,Epilepsy Research UK,1,7,1503,We know that seizures may cause #anxiety in those diagnosed with #epilepsy but can anxiety can cause seizures?  https://buff.ly/2DDUlJA  pic.twitter.com/JbLy1DhvKR,299674898,epilepsyruk,hashtag_anxiety,1,2,PM,6,Saturday,summer,-0.2617
4946,1002987303327928320,2018-06-02,"['#panicattacks', '#anxiety']",1002987303327928321,14,Natasha Devon MBE,0,4,1456,Here’s a blog I wrote for @charitynopanic about my history of #panicattacks and #anxiety -  https://www.nopanic.org.uk/newest-patron-june-18/ …,222725144,_natashadevon,hashtag_anxiety,1,2,PM,6,Saturday,summer,0.0
4947,1002958024225329152,2018-06-02,"['#mentalhealth', '#anxiety']",1002958024225329153,5,talkspace,0,2,1300,A New Type of Meditation to Reduce Anxiety:  https://goo.gl/uALaVd  #MentalHealth #Anxiety,563357030,talkspace,hashtag_anxiety,1,2,PM,6,Saturday,summer,-0.1779
4948,1002914481645576192,2018-06-02,['#anxiety'],1002914481645576193,7,UConn,0,0,1007,.@uconnhealth psychologist Golda Ginsburg suggests that regular mental health checkups may be a better way to treat #anxiety than the current model.   https://today.uconn.edu/2018/05/anxiety-single-intervention-not-enough/ …,84327770,uconn,hashtag_anxiety,1,1,AM,6,Saturday,summer,0.6808
4949,1002903157129674752,2018-06-02,"['#abuse', '#alcoholandyou', '#anxiety', '#bereavement', '#controllinganger', '#depression', '#domesticviolence']",1002903157129674754,1,MHCC,0,0,922,Self help leaflets from @SurvivorsMcr  http://www.selfhelpguides.ntw.nhs.uk/survivorsmcr/  #Abuse #AlcoholandYou #Anxiety #Bereavement #ControllingAnger #Depression #DomesticViolence,21186044,manchesterhcc,hashtag_anxiety,1,7,AM,6,Saturday,summer,0.4019
4950,1002837618579640320,2018-06-02,"['#stress', '#anxiety', '#depression']",1002837618579640320,108,SANE,5,69,501,"It's estimated that around half of all sick days are due to #stress, #anxiety or #depression. This article highlights the importance of parity of esteem for employers. https://bbc.in/2sroYxl ",115117283,charitysane,hashtag_anxiety,1,3,AM,6,Saturday,summer,-0.2023
4951,1002807599291600896,2018-06-02,"['#stress', '#asd', '#sensory', '#anxiety']",1002807599291600896,3,Lori Lite,0,0,302,A Gift Idea That Helps Children with #Stress and Anxiety  http://bit.ly/3CDset  #asd #sensory #anxiety,68233373,stressfreekids,hashtag_anxiety,1,4,AM,6,Saturday,summer,0.5859
4952,1002769315807055872,2018-06-02,"['#anxiety', '#mentalhealth']",1002769315807055872,2,Medibank,0,1,30,"Am I just worried, or is it #anxiety? @beyondblue explains what’s healthy when it comes to feeling anxious #mentalhealth  http://bit.ly/2Hdmqrh  pic.twitter.com/gsdcFDiwOR",357336335,medibank,hashtag_anxiety,1,2,AM,6,Saturday,summer,0.0
4953,1002690034603102208,2018-06-01,"['#podcast', '#keeptalkingmh', '#mentalillness', '#mentalhealth', '#bipolar', '#anxiety', '#depression', '#ptsd', '#advocate']",1002690034603102209,10,"Rebecca Lombardo - Author, Advocate, Podcaster",0,3,1915,"Bed early tonight, but don't miss our #podcast tomorrow at 11am EST with @ladyhawke70x7 @powerslave1974 #KeepTalkingMH #mentalillness #mentalhealth #bipolar #anxiety #depression #PTSD #advocate   Call into the show at 347-989-0126",2553485468,bekalombardo,hashtag_anxiety,1,9,PM,6,Friday,summer,0.1695
4954,1002686337265340416,2018-06-01,"['#anxiety', '#positive', '#future', '#success', '#quote']",1002686337265340418,7,Real Marsha Wright® | Top 5 Marketing Influencer,0,4,1900,"#Anxiety does not help anybody achieve what they need to do, it is a barrier that must be knocked down. 👊 #positive #future #success #quote pic.twitter.com/WTtLemWZlb",61608747,marshawright,hashtag_anxiety,1,5,PM,6,Friday,summer,-0.4133
4955,1002656126595485696,2018-06-01,['#anxiety'],1002656126595485696,5,BBRFoundation,0,1,1700,New #anxiety research study reveals a signaling molecule that could be targeted in future anti-anxiety treatments.  http://ow.ly/HhUF30kiBf6  pic.twitter.com/1hfv59Rv9p,17133444,bbrfoundation,hashtag_anxiety,1,1,PM,6,Friday,summer,0.0
4956,1002627214112972800,2018-06-01,"['#menshealthmonth', '#dyk', '#depression', '#anxiety', '#menshealth']",1002627214112972800,6,"Shereef Elnahal, MD",1,1,1505,It's #MensHealthMonth! #DYK 15% of men will suffer from a mental illness? Those suffering from #depression or #anxiety should seek help as early as possible. Call 1-855-NJ-HOPELINE #MensHealth  http://bit.ly/2J7JGIR  pic.twitter.com/obBWalurxg,145832541,shereefelnahal,hashtag_anxiety,1,5,PM,6,Friday,summer,-0.784
4957,1002620316336709632,2018-06-01,"['#depression', '#stress', '#entrepreneur', '#business', '#ceo', '#mentalhealth', '#anxiety']",1002620316336709633,21,Real Marsha Wright® | Top 5 Marketing Influencer,0,10,1438,The truth about #depression...  #Stress #entrepreneur #business #CEO #mentalhealth #anxiety  pic.twitter.com/VQxoqB7f4i,61608747,marshawright,hashtag_anxiety,1,7,PM,6,Friday,summer,0.3182
4958,1002617046801305600,2018-06-01,"['#depression', '#stress', '#mentalhealth', '#anxiety', '#suicide', '#ptsd', '#mindfulness']",1002617046801305606,11,Real Marsha Wright® | Top 5 Marketing Influencer,0,9,1425,#Depression doesn't mean they're weak! -  #stress #mentalhealth #anxiety #suicide #ptsd #mindfulness pic.twitter.com/TsBseB1N8i,61608747,marshawright,hashtag_anxiety,1,7,PM,6,Friday,summer,0.4015
4959,1002595778651705344,2018-06-01,"['#anxiety', '#sleep', '#fridayfeeling']",1002595778651705347,35,mindbodygreen,0,12,1300,"If you're hoping for a restful + stress-free weekend, this powerhouse ingredient will definitely deliver 👊☕ #anxiety #sleep #fridayfeeling http://ow.ly/ct9130kidHv ",17781673,mindbodygreen,hashtag_anxiety,1,3,PM,6,Friday,summer,0.7906
4960,1002590789225058304,2018-06-01,"['#blog', '#keeptalkingmh', '#mentalhealth', '#mentalillness', '#depression', '#anxiety']",1002590789225058304,4,"Rebecca Lombardo - Author, Advocate, Podcaster",2,3,1240,Check out the new interview on my #blog featuring @6_caprice_9 Caprice Montepara    https://judgmentfreezone2013.blogspot.com/  #KeepTalkingMH #mentalhealth #mentalillness #depression #anxiety,2553485468,bekalombardo,hashtag_anxiety,1,6,PM,6,Friday,summer,0.0
4961,1002569962744053760,2018-06-01,"['#teenagers', '#anxiety']",1002569962744053761,7,Outward Bound Trust,0,3,1118,Thank you @HUCKmagazine for sharing this article about how @TheNorthFaceUK and Outward Bound are using outdoor adventures to help #teenagers overcome #anxiety.   http://www.huckmagazine.com/outdoor/anxiety-teens-outward-bound-trust/ … @TheNorthFace,190633642,outwardbounduk,hashtag_anxiety,1,2,AM,6,Friday,summer,0.8555
4962,1002538007663140864,2018-06-01,"['#cannabis', '#parkinsons', '#medicalmarijuana', '#pain', '#sleep', '#appetite', '#nausea', '#anxiety']",1002538007663140864,8,Parkinson's FDN,0,4,911,"There is currently no conclusive scientific research supporting the benefits of #cannabis for any aspect of #Parkinsons. However, anecdotal evidence suggests that #MedicalMarijuana may help #pain, #sleep, #appetite, #nausea and #anxiety. (1/2)   https://buff.ly/2J3CCRx  pic.twitter.com/H6i1Dy5Mp1",107546283,parkinsondotorg,hashtag_anxiety,1,8,AM,6,Friday,summer,0.7184
