,conversation_id,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,tweet,user_id,username,target,tag,num_hashtags,time_of_day,month,day,season,compound
6805,1023504445081047040,2018-07-29,"['#ubuntu', '#attitude', '#happiness']",1023504445081047041,65,Raj Nayak,0,16,544,I AM BECAUSE WE ARE   #Ubuntu #attitude #Happiness  pic.twitter.com/R9WLpSArgV,83212615,rajcheerfull,0,hashtag_happiness,3,AM,7,Sunday,summer,0.0
6806,1023485055732277248,2018-07-29,"['#life', '#purpose', '#balance', '#entrepreneur', '#happiness', '#quote']",1023485055732277248,16,Real Marsha Wright® | Top 5 Marketing Influencer,0,9,427,7 Rules of #Life👏 #purpose #balance #entrepreneur #happiness #quote pic.twitter.com/pO8Ncpju43,61608747,marshawright,0,hashtag_happiness,6,AM,7,Sunday,summer,0.0
6807,1023441512145854464,2018-07-29,"['#quote', '#courage', '#happiness', '#patience', '#quotes', '#life', '#lifelessons']",1023441512145854465,8,Real Marsha Wright® | Top 5 Marketing Influencer,0,3,134,IT WAS ALL FOR A REASON⚡️ #quote #courage #happiness #patience #quotes #life #lifelessons pic.twitter.com/JyUT8Hildf,61608747,marshawright,0,hashtag_happiness,7,AM,7,Sunday,summer,0.0
6808,1023436574565060608,2018-07-29,"['#fun', '#hanging', '#sister', '#amazing', '#nephew', '#family', '#fun', '#ocean', '#beach', '#sunset', '#appreciatelife', '#love', '#goodtimes', '#happiness', '#laughter', '#together', '#lbi']",1023436574565060608,7,Lorraine Ziff,0,3,114,"So much #fun #hanging with our #sister-in-law, and our #amazing #nephew @OfficialDJJazzy ! With @LARRYZIFF1 ❤️❤️❤️ #family #fun #ocean #beach #sunset #appreciatelife #love #goodtimes #happiness #laughter #together #LBI pic.twitter.com/RlSNx6aMBN",416536319,lorraineziff,0,hashtag_happiness,17,AM,7,Sunday,summer,0.0
6809,1023432995225694208,2018-07-29,"['#yale', '#alwayslearning', '#happiness', '#positivepsychology']",1023432995225694208,6,Blinkist,0,6,100,Positive psychology at #Yale teaches people happiness. You can try it too 👉  https://blnk.st/2IVSWE7  #AlwaysLearning #Happiness #PositivePsychology pic.twitter.com/V3fh3u8nDh,794535782,blinkist,0,hashtag_happiness,4,AM,7,Sunday,summer,0.802
6810,1023402832656048128,2018-07-28,"['#futureofwork', '#leadfromtheheart', '#happiness']",1023402832656048128,27,Mark C. Crowley,0,13,2300,"All it takes is one person to undo the success achieved by an entire team.  So no matter what job someone has, include, honor, respect & appreciate them for all they contribute. #FutureOfWork ##LeadFromTheHeart #Happiness",257581957,markccrowley,0,hashtag_happiness,3,PM,7,Saturday,summer,0.8906
6811,1023393784309207040,2018-07-28,"['#dog', '#collie', '#colliesofinstagram', '#boy', '#love', '#bestfriend', '#happiness']",1023393784309207040,2,Stephanie Kuehn,0,0,2224,Puppy love. . . . . . . #dog #collie #colliesofinstagram #boy #love #bestfriend #happiness  https://www.instagram.com/p/BlzHd3hFloF/?utm_source=ig_twitter_share&igshid=s6q391px4h3h …,141108049,stephkuehn,0,hashtag_happiness,7,PM,7,Saturday,summer,0.6369
6812,1023393427768008704,2018-07-28,"['#atlanticcity', '#abouttheweekend', '#happiness', '#friendship', '#bbq', '#beach', '#beachlife']",1023393427768008705,2,Jennifer Su (Jen Su),0,0,2223,"The girlz #atlanticcity #abouttheweekend #happiness #friendship #bbq #beach #beachlife @ Atlantic City, New Jersey  https://www.instagram.com/p/BlzHTGMhbBa/?utm_source=ig_twitter_share&igshid=f8nu9p5wcs4t …",19194773,jennifer_su,0,hashtag_happiness,7,PM,7,Saturday,summer,0.0
6813,1023373577490444288,2018-07-28,"['#happiness', '#rainbow']",1023373577490444288,7,Real Marsha Wright® | Top 5 Marketing Influencer,0,1,2104,"Everybody wants #happiness, and nobody wants pain, but you cant have a #rainbow without a little rain. Zion Lee",61608747,marshawright,0,hashtag_happiness,2,PM,7,Saturday,summer,-0.2846
6814,1023359726611046400,2018-07-28,"['#live', '#happiness']",1023359726611046401,1,Real Marsha Wright® | Top 5 Marketing Influencer,0,2,2009,#Live in a Life you are happy with every day! You don't have to take a break from reality because your reality is #happiness!   ❤️ ❤️ ❤️  pic.twitter.com/sX62owJ0EG,61608747,marshawright,0,hashtag_happiness,2,PM,7,Saturday,summer,0.6467
6815,1023304171137552384,2018-07-28,"['#vacation', '#happiness']",1023304171137552384,20,Timothy Caulfield,0,4,1628,"Studies suggest that when it comes to holiday time ""any amount of scheduling may reduce your enjoyment of leisure activities by disrupting their “free-flowing nature""  https://ti.me/2KP3GnL?utm_source=twitter.com&utm_medium=social&utm_campaign=social-button-sharing … via  @TIMEhealth #vacation #happiness Tough to study, but makes sense.",407395156,caulfieldtim,0,hashtag_happiness,2,PM,7,Saturday,summer,0.4404
6816,1023285414923313152,2018-07-28,"['#atlanticcity', '#beach', '#happiness', '#sunglasshut', '#beachlife']",1023285414923313152,2,Jennifer Su (Jen Su),0,0,1513,"First time to atlanticcity in forever. The weather forecast said thunderstorms, nothing but sun and fun! Sunnies miumiu sunglasshut #atlanticcity #beach #happiness #sunglasshut #beachlife…  https://www.instagram.com/p/BlyWL17BEDx/?utm_source=ig_twitter_share&igshid=ko0lctir7hmj …",19194773,jennifer_su,0,hashtag_happiness,5,PM,7,Saturday,summer,0.6948
6817,1023282192829571072,2018-07-28,"['#restaurant', '#guysavoy', '#monnaiedeparis', '#gastronomy', '#happiness']",1023282192829571073,41,Guy Savoy,0,6,1501,"Redcurrants in a crisp parcel, cherry blossom tea sorbet #Restaurant #GuySavoy #MonnaiedeParis Booking 01 43 80 40 61  https://www.guysavoy.com  #gastronomy #happiness  pic.twitter.com/nLYxwk5Cic",148431215,guysavoy,0,hashtag_happiness,5,PM,7,Saturday,summer,0.0
6818,1023263088139804672,2018-07-28,"['#love', '#positive', '#happiness', '#success']",1023263088139804673,13,Real Marsha Wright® | Top 5 Marketing Influencer,0,7,1345,Spread the love and spread the good! ❤️❤️❤️❤️❤️ #love #positive #happiness #success pic.twitter.com/b1XM4SC4lb,61608747,marshawright,0,hashtag_happiness,4,PM,7,Saturday,summer,0.8122
6819,1023254420245635072,2018-07-28,"['#happiness', '#behappy', '#quote', '#happinessquote', '#motivationalquote', '#inspirationalquote']",1023254420245635073,20,Zoosk,1,5,1310,"#Happiness is not out there, it's in you. #behappy #quote #happinessquote #motivationalquote #inspirationalquote pic.twitter.com/Zhx2uhADUy",14539425,zoosk,0,hashtag_happiness,6,PM,7,Saturday,summer,0.0
6820,1023242941475762176,2018-07-28,"['#happiness', '#success']",1023242941475762176,1,Wes Moss,0,0,1225,12 Factors That Contribute To A Happy And Purpose-Driven Life  http://bit.ly/2mQeZP6  #happiness #success,216086840,wesmoss365,0,hashtag_happiness,2,PM,7,Saturday,summer,0.5719
6821,1023237356982292480,2018-07-28,"['#samiyusuf', '#shine', '#spiritique', '#positivity', '#mindset', '#happiness', '#السعادة']",1023237356982292481,452,Sami Yusuf,20,120,1202,They filled my path full of doubt And wouldn’t hear me out But still I chased my dreams They told me to quit But my heart could not resist And from the darkness came a light   https://www.youtube.com/watch?v=olqQQgyHFyM … #samiyusuf #shine #spiritique #positivity #mindset #happiness #السعادة pic.twitter.com/XINydC81Sd,8510412,samiyusuf,0,hashtag_happiness,7,PM,7,Saturday,summer,-0.2023
6822,1023224003714899968,2018-07-28,['#happiness'],1023224003714899968,9,Jay Samit,1,4,1109,#happiness can't be purchased.  pic.twitter.com/rIVlXHytdt,81019673,jaysamit,0,hashtag_happiness,1,AM,7,Saturday,summer,0.0
6823,1023208497465450496,2018-07-28,"['#simplereminders', '#quotes', '#we', '#must', '#be', '#kind', '#gentle', '#gardener', '#with', '#people', '#nature', '#happiness', '#selfhelp', '#care']",1023208497465450497,8,Bryant McGill,1,0,1008,We must be kind and gentle gardeners with people and nature. ⠀ @SimpleReminders @JenniMcGill_ #simplereminders #quotes #we #must #be #kind #gentle #gardener #with #people #nature #happiness #selfhelp #care pic.twitter.com/du6eLNTBC6,14236327,bryantmcgill,0,hashtag_happiness,14,AM,7,Saturday,summer,0.743
6824,1023189309766230016,2018-07-28,"['#schiller', '#voyage', '#sky', '#berlin', '#pantarei', '#timelapse', '#clouds', '#summerishere', '#sehnsucht', '#happiness', '#schillermusic']",1023189309766230016,20,SCHILLER,0,2,851,Moment in Time. #schiller #voyage #sky #berlin #pantarei #timelapse #clouds #summerishere #sehnsucht #happiness #schillermusic  https://www.instagram.com/p/BlxqTNbFY6m/?utm_source=ig_twitter_share&igshid=1o9c7j2ht7itt …,26407514,schillermusic,0,hashtag_happiness,11,AM,7,Saturday,summer,0.0
6825,1023185286136705024,2018-07-28,"['#hbdkritisanon', '#happybirthdaykritisanon', '#bareilly', '#joy', '#happiness', '#success']",1023185286136705024,173,RIAZ K AHMED,2,13,835,". Belated #HBDKritisanon #HappyBirthdayKritiSanon Here's Wishing Someone As Sweet As #Bareilly Ki Barfi A Happy Belated Birthday🎂🎉🎊 May You Reach The Zenith In Your Career💫 Wishing You #JOY, #happiness & #success ✨🌟 @kritisanon 😊 pic.twitter.com/oBz2d7teeo",179352922,riaztheboss,0,hashtag_happiness,6,AM,7,Saturday,summer,0.8625
6826,1023154876891754496,2018-07-28,"['#success', '#wealth', '#happiness', '#positive', '#advice']",1023154876891754497,6,Real Marsha Wright® | Top 5 Marketing Influencer,0,3,635,"Let your positive thoughts take over control, away with the negativity! #success #wealth #happiness #positive #advice pic.twitter.com/k1XHbJ4qAS",61608747,marshawright,0,hashtag_happiness,5,AM,7,Saturday,summer,0.1511
6827,1023152698219220992,2018-07-28,"['#somalia', '#happiness', '#nigeria']",1023152698219220994,10,Hodan Nalayeh,1,0,626,"Yes @Lolo_cy!! Everytime I film in #Somalia, these are the people I meet. Positive, inspired and ready to be better.  Finally, the negative, pessimistic and tribalist ones have left my TL. #Happiness  Looking fwd to #Nigeria 💕 https://twitter.com/Lolo_cy/status/1023150080923234304 …",1573434608,hodantv,0,hashtag_happiness,3,AM,7,Saturday,summer,0.8513
6828,1023149247804436480,2018-07-28,"['#happybirthdayhumaqureshi', '#zareena', '#kaala', '#humaqureshi', '#happybirthday', '#joy', '#happiness', '#success']",1023149247804436480,28,RIAZ K AHMED,0,7,612,". #HappyBirthdayHumaQureshi Here's Wishing Our Very Own #Zareena #Kaala Girl, The Very Talented & Versatile #humaqureshi A Very #HappyBirthday 🎂 Wishing #JOY, #happiness & #success…  https://www.instagram.com/p/BlxYRBDAkrB/?utm_source=ig_twitter_share&igshid=arjxxqm49vq …",179352922,riaztheboss,0,hashtag_happiness,8,AM,7,Saturday,summer,0.7501
6829,1023148360125964288,2018-07-28,"['#happybirthdayhumaqureshi', '#kaala', '#humaqureshi', '#happybirthday', '#joy', '#happiness', '#success']",1023148360125964289,68,RIAZ K AHMED,3,10,609,". #HappyBirthdayHumaQureshi Here's Wishing Our Very Own #Kaala Girl, The Very Talented & Versatile #humaqureshi A Very #HappyBirthday 🎂 Wishing #JOY, #happiness & #success   Continue To Entertain Us With Ur Amazing Roles & All The Best For Ur Upcoming Projects  @humasqureshi pic.twitter.com/vnhWegY85H",179352922,riaztheboss,0,hashtag_happiness,7,AM,7,Saturday,summer,0.9493
6830,1023140683215978496,2018-07-28,"['#birthdaygirl', '#love', '#happiness', '#smile', '#ting']",1023140683215978496,3662,Preity G Zinta,81,129,538,"Happy birthday, @humasqureshi! 😘 Wish you loads of love, happiness & sexiness always! Keep smiling & shining 🤗🎂 #BirthdayGirl #Love #Happiness #Smile #Ting! pic.twitter.com/O2IPJpLom9",86254626,realpreityzinta,0,hashtag_happiness,5,AM,7,Saturday,summer,0.9588
6831,1023130528277569536,2018-07-28,"['#rugby', '#fitness', '#sport', '#sports', '#fitnessmotivation', '#gym', '#fitfam', '#rugbyunion', '#league', '#rugbylife', '#life', '#muscle', '#happiness', '#performance', '#running', '#workout', '#training', '#speed', '#rugbyleague']",1023130528277569537,66,Robbie coetzee,0,7,458,Semi finals time good luck to my brothers . Keep playing for the audience of one and inspire  : : #rugby #fitness #sport #sports #fitnessmotivation #gym #fitfam #rugbyunion #league #rugbylife #life #muscle #happiness #performance #running #workout #training #speed #rugbyleague pic.twitter.com/74ClmQlisn,360451950,robbie_cl2,0,hashtag_happiness,19,AM,7,Saturday,summer,0.886
6832,1023118525030907904,2018-07-28,"['#love', '#beach', '#happiness', '#positiveenergy', '#positivevibes', '#winning']",1023118525030907904,22,Sketchy Bongo,0,9,410,#Love #beach #happiness #positiveenergy #positivevibes stay #winning pic.twitter.com/FEDdFEJbcv,722238792,sketchybongo,0,hashtag_happiness,6,AM,7,Saturday,summer,0.0
6833,1023100818449416192,2018-07-28,"['#happiness', '#positivity']",1023100818449416198,14,mindbodygreen,0,11,300,Hold on to this happiness hack 😄✨ #happiness #positivity http://ow.ly/FGaC30l9Eo2 ,17781673,mindbodygreen,0,hashtag_happiness,2,AM,7,Saturday,summer,0.6428
6834,1023100745703464960,2018-07-28,"['#csuite', '#happiness', '#leadfromtheheart', '#work']",1023100745703464961,7,Mark C. Crowley,0,3,300,"When faced with a big challenge or important decision we often ask ourselves, ""What should I do?"" Harvard Business School Professor, Francesca Gino says a wildly more expansive question we should ask instead is ""What could I do?"" #CSuite #Happiness #LeadFromTheHeart #work",257581957,markccrowley,0,hashtag_happiness,4,AM,7,Saturday,summer,0.3527
6835,1023070453852721152,2018-07-28,"['#schiller', '#voyage', '#earlymornings', '#sky', '#pantarei', '#cityscape', '#architecture', '#newday', '#fresh', '#wanderlust', '#happiness', '#sehnsucht', '#berlin', '#schillermusic', '#serenity']",1023070453852721152,19,SCHILLER,1,3,59,Summer in Berlin. #schiller #voyage #earlymornings #sky #pantarei #cityscape #architecture #newday #fresh #wanderlust #happiness #sehnsucht #berlin #schillermusic #serenity  https://www.instagram.com/p/Blw0b8DnFru/?utm_source=ig_twitter_share&igshid=uswnprsr22cq …,26407514,schillermusic,0,hashtag_happiness,15,AM,7,Saturday,summer,0.0
6836,1023010287090319360,2018-07-27,"['#happiness', '#creativewarriors', '#podcast']",1023010287090319360,1,Jeffrey Shaw,0,0,2100,Hack your way to #happiness with @annaakbari on #CreativeWarriors #Podcast  http://ow.ly/voa830dGnq5  pic.twitter.com/OkMSthwnrg,107523645,jeffreyshaw1,0,hashtag_happiness,3,PM,7,Friday,summer,0.0
6837,1023006814361673728,2018-07-27,"['#happybirthdaydhanush', '#director', '#love', '#joy', '#happiness', '#success', '#dhanush']",1023006814361673730,1412,RIAZ K AHMED,5,342,2046,". #HappyBirthDayDhanush 🎂 U Are Not Only A Versatile Actor, But Also A Versatile Writer, Singer, Dancer, An Amazing #director & A Great Human As Well!!! Wishing U Lots Of #love, #Joy, #happiness & #success  Continue To Soar High & Reach Greater Heights @dhanushkraja #Dhanush pic.twitter.com/gCBSrHHuJb",179352922,riaztheboss,0,hashtag_happiness,7,PM,7,Friday,summer,0.9369
6838,1022998597447634944,2018-07-27,"['#dreams', '#future', '#health', '#happiness', '#positive', '#business']",1022998597447634944,7,Real Marsha Wright® | Top 5 Marketing Influencer,0,4,2014,"Follow your heart to your #dreams and your future, which direction is it taking you?  ❤️❤️ #future #health #happiness #positive #business pic.twitter.com/XxeOXqcIya",61608747,marshawright,0,hashtag_happiness,6,PM,7,Friday,summer,0.0
6839,1022986010844639232,2018-07-27,"['#success', '#happiness', '#future', '#lifestyle']",1022986010844639233,4,Real Marsha Wright® | Top 5 Marketing Influencer,0,3,1924,"Never settle, find what you really need and what you really want!  #success #happiness #future #lifestyle 🏃🏃🏃 pic.twitter.com/2Y1rnaW9JD",61608747,marshawright,0,hashtag_happiness,4,PM,7,Friday,summer,0.2228
6840,1022977140286009344,2018-07-27,"['#ilovegifts', '#ilovesurprises', '#cupcakes', '#cupcake', '#sprinkles', '#afternoonsnack', '#happiness', '#therealbloggersofdallas']",1022977140286009344,0,Leslie,0,0,1848,Happy Week Ending. Thank you for the sweet treat @cathryn_mcc! #ilovegifts #ilovesurprises #cupcakes #cupcake #sprinkles #afternoonsnack #happiness #therealbloggersofdallas  https://ift.tt/2mOHvAB  pic.twitter.com/T1KnqWoe2p,22020614,leslietypes,0,hashtag_happiness,8,PM,7,Friday,summer,0.9041
6841,1022975681309954048,2018-07-27,['#happiness'],1022975681309954054,8,MotherNatureNetwork,0,1,1843,If you really want to find #Happiness stop repeating 'if only'...  https://mnatu.re/2L4rchp  pic.twitter.com/lSCADSulq9,16550480,mothernaturenet,0,hashtag_happiness,1,PM,7,Friday,summer,-0.1548
6842,1022956078080962560,2018-07-27,"['#happiness', '#happylife', '#success']",1022956078080962560,0,Wes Moss,0,0,1725,8 Rules To Living A Happier Life  http://bit.ly/2JhjCu4  #happiness #happylife #success,216086840,wesmoss365,0,hashtag_happiness,3,PM,7,Friday,summer,0.5267
6843,1022928215776604160,2018-07-27,"['#samiyusuf', '#healing', '#spiritique', '#jummahmubarak', '#happiness', '#giving']",1022928215776604160,265,Sami Yusuf,15,73,1534,"Healing, a simple act of kindness bring such meaning A smile can change a life let’s start believing And feeling, let’s start healing   https://youtu.be/Tug63dI4MEY  #samiyusuf #healing #spiritique #jummahmubarak #happiness #giving pic.twitter.com/AFt3GTZmPg",8510412,samiyusuf,0,hashtag_happiness,6,PM,7,Friday,summer,0.7184
6844,1022924349894868992,2018-07-27,['#happiness'],1022924349894868992,508,Tony Robbins,20,191,1519,"These five principles will help you thrive, not just survive. #happiness  https://tonyr.co/2Lqswve ",17266725,tonyrobbins,0,hashtag_happiness,1,PM,7,Friday,summer,0.4019
6845,1022919914426966016,2018-07-27,"['#restaurant', '#guysavoy', '#monnaiedeparis', '#paris', '#chef', '#gastronomy', '#happiness']",1022919914426966017,22,Guy Savoy,0,4,1501,Roast lobster with bouillabaisse flavours  https://www.guysavoy.com  #Restaurant #GuySavoy #MonnaiedeParis Booking +33 1 43 80 40 61 #paris #chef #gastronomy #happiness  pic.twitter.com/q9d2xU3Vdn,148431215,guysavoy,0,hashtag_happiness,7,PM,7,Friday,summer,0.0
6846,1022912625624133632,2018-07-27,"['#samiyusuf', '#spiritique', '#happiness', '#love', '#laughter', '#joy', '#jummahmubarak']",1022912625624133633,479,Sami Yusuf,36,87,1432,"Wishing you all a beautiful day filled with love, happiness and laughter. _sy. 🙌🏻🙏🏼❤️ #samiyusuf #spiritique #happiness #love #laughter #joy #jummahmubarak pic.twitter.com/iQV4MEFyUc",8510412,samiyusuf,0,hashtag_happiness,7,PM,7,Friday,summer,0.9501
6847,1022910223634366464,2018-07-27,"['#happiness', '#blancdeblanc', '#hoteldesberges', '#alsace', '#france']",1022910223634366465,7,Jeannie Cho Lee MW,1,1,1422,This is #happiness: @champagne_lallier #blancdeblanc on the terrace of #hoteldesberges in #Alsace #france with my daughters pic.twitter.com/y1kvBXCFVP,47807522,jeanniecholee,0,hashtag_happiness,5,PM,7,Friday,summer,0.0
6848,1022904660003356672,2018-07-27,"['#slowjamz', '#happiness', '#fridaymotivation', '#atl', '#kiss1041fm']",1022904660003356677,0,KISS 104,0,0,1400,Join Tony Kidd & @JenniferKeitt for #SlowJamz tonight! Find out the secrets of happy families! Here's one just for you . . .    https://www.kiss104fm.com/stream/  #happiness #FridayMotivation #ATL #KISS1041fm pic.twitter.com/wwd9HuSLtn,122834618,kiss1041fm,0,hashtag_happiness,5,PM,7,Friday,summer,0.7568
6849,1022902232575090688,2018-07-27,"['#happiness', '#creativewarriors', '#podcast']",1022902232575090688,1,Jeffrey Shaw,0,0,1351,How To Create Your Own #Happiness with @gretchenrubin on #CreativeWarriors #Podcast http://ow.ly/FGHb30fi54s ,107523645,jeffreyshaw1,0,hashtag_happiness,3,PM,7,Friday,summer,0.2732
6850,1022891357961170944,2018-07-27,['#happiness'],1022891357961170944,13,Greater Good,0,3,1307,Happiness experts Sonja Lyubomirsky and Megan Fritz on what to do when happiness exercises don't make you happier  http://ow.ly/isVb30l9Bl1  @slyubomirsky @MeganMFritz #happiness  pic.twitter.com/HDuzWZrg0n,49723417,greatergoodsc,0,hashtag_happiness,1,PM,7,Friday,summer,0.6623
6851,1022881823184113664,2018-07-27,"['#happiness', '#work']",1022881823184113664,0,Hays Worldwide,0,0,1230,Do you want to improve your #happiness at #work? @Inc explains how these habits could get in the way: https://bddy.me/2Ol4kbv ,2228038484,haysworldwide,0,hashtag_happiness,2,PM,7,Friday,summer,0.4939
6852,1022847471960186880,2018-07-27,"['#indonesia', '#bali', '#birthdayholiday', '#mymoments', '#thisisme', '#urvashidholakia9', '#happiness', '#love']",1022847471960186881,19,Urvashi Dholakia,1,0,1013,Reminiscing my time in the wonderful land of #indonesia #bali #😍 #birthdayholiday  : : : #mymoments #thisisme #urvashidholakia9 #happiness #love #❤️  https://www.instagram.com/p/BlvO0pxAn8y/?utm_source=ig_twitter_share&igshid=113ah8w4esetb …,112622781,urvashi9,0,hashtag_happiness,8,AM,7,Friday,summer,0.5719
6853,1022817145883963392,2018-07-27,"['#positive', '#happiness', '#inspire', '#success', '#future', '#quote']",1022817145883963393,2,Real Marsha Wright® | Top 5 Marketing Influencer,0,2,813,"Your words are powerful, use them to inspire and spread #positive vibes!  #happiness #inspire #success #future #quote 😄 pic.twitter.com/LKi3dcioYW",61608747,marshawright,0,hashtag_happiness,6,AM,7,Friday,summer,0.7777
6854,1022813065014923264,2018-07-27,"['#tgif', '#happiness', '#jenniferparker', '#backtothefuture', '#bttf', '#claudiawells']",1022813065014923264,1,Claudia Wells #BTTF,0,2,756,Happy Friday!  #TGIF!  There is more #happiness in giving than there is in receiving. - Acts 20:35 #JenniferParker #Backtothefuture #BTTF #ClaudiaWells  http://www.ClaudiaWells.com   http://www.ArmaniWells.com   https://www.instagram.com/ClaudiaWells1   https://www.facebook.com/ClaudiaWellsActress … @ArmaniWells,214721832,theclaudiawells,0,hashtag_happiness,6,AM,7,Friday,summer,0.7874
6855,1022808848271376384,2018-07-27,"['#crabconnection', '#happiness', '#bali', '#holidays', '#fondmemories', '#love']",1022808848271376384,34,Urvashi Dholakia,1,0,740,We always have each other’s backs 😘❤️😘🤗🦀 #crabconnection sumonachakravarti #happiness #bali #holidays #fondmemories #love #💖 @ The Layar - Designer Villas and Spa  https://www.instagram.com/p/Blu9d7lnObD/?utm_source=ig_twitter_share&igshid=1mkgxisfezvgq …,112622781,urvashi9,0,hashtag_happiness,6,AM,7,Friday,summer,-0.0516
6856,1022756217095999488,2018-07-27,"['#priyankachopra', '#nickjonas', '#happy', '#happiness', '#marriage', '#engagement', '#jonasbrothers', '#jonas', '#weddingbells', '#celebrity']",1022756217095999488,159,Vh1 India,5,35,410,BREAKING NEWS: @priyankachopra & @nickjonas are engaged after two months of dating!  #PriyankaChopra left @beingsalmankhan ‘s @bharat_thefilm in the ‘nick of time’ to marry #NickJonas  . . . #happy #happiness #marriage #engagement #jonasbrothers #jonas #weddingbells #celebrity pic.twitter.com/EqWL2tIxST,37600239,vh1india,0,hashtag_happiness,10,AM,7,Friday,summer,0.4574
6857,1022755413656252416,2018-07-27,"['#londontown', '#sunshine', '#summerdaze', '#happiness']",1022755413656252417,0,Robin Adams,0,0,407,"Good times, good vibes. #LondonTown #Sunshine #SummerDaze #Happiness @ Boxpark Croydon  https://www.instagram.com/p/BlulK2olTHy5XWc7S7tpa2BdyfKp8G7NBB1M0M0/?utm_source=ig_twitter_share&igshid=1ieuor8tm3r9j …",89409006,robinadamsza,0,hashtag_happiness,4,AM,7,Friday,summer,0.7003
6858,1022738451677028352,2018-07-27,"['#education', '#reformation', '#happiness']",1022738451677028352,63,Harsh Mariwala,6,13,300,"Happiness is not a complete absence of stress. It's about working through stress and coming out with a feeling of inner peace. ""Teaching"" happiness in schools will help us reform a generation. #Education #Reformation #Happiness  pic.twitter.com/woq6VbCS01",2576142276,hcmariwala,0,hashtag_happiness,3,AM,7,Friday,summer,0.8519
6859,1022734909473992704,2018-07-27,"['#fridayfeeling', '#friyay', '#happyfriday', '#flowers', '#pretty', '#bloom', '#happiness', '#happinessquotes', '#blogginggals', '#lbloggers']",1022734909473992705,2,The Blossom Twins,0,1,246,🌼 Happiness blooms from within 🌼 ... Have a fantastic Friday everyone! ... #fridayfeeling #friyay #happyfriday #flowers #pretty #bloom #happiness #happinessquotes #blogginggals #lbloggers…  https://www.instagram.com/p/Blub116A-xE/?utm_source=ig_twitter_share&igshid=nfjuo529e6pz …,479732272,theblossomtwins,0,hashtag_happiness,10,AM,7,Friday,summer,0.8172
6860,1022734350981517312,2018-07-27,"['#happiness', '#positive', '#change', '#success']",1022734350981517312,9,Real Marsha Wright® | Top 5 Marketing Influencer,0,3,244,Are you putting yourself around people that make you unhappy?  Make a change 😄 #happiness #positive #change #success pic.twitter.com/Yt5vCBMwtw,61608747,marshawright,0,hashtag_happiness,4,AM,7,Friday,summer,-0.4215
6861,1022686782054428672,2018-07-26,"['#happiness', '#leadfromwithin', '#leadership', '#management', '#hr', '#success', '#work']",1022686782054428672,4,Lolly Daskal,0,6,2335,NEW: How to Create Your Own #Happiness at Work @LollyDaskal  http://bit.ly/2mIMjHv  #LeadFromWithin #Leadership #Management #HR #Success #Work,16248319,lollydaskal,0,hashtag_happiness,7,PM,7,Thursday,summer,0.2732
6862,1022667919539531776,2018-07-26,"['#positive', '#strength', '#quote', '#success', '#happiness']",1022667919539531776,6,Real Marsha Wright® | Top 5 Marketing Influencer,0,2,2220,"Your mind will bloom with positivity, surround yourself with all things #positive! ☀️✨😄 #strength #quote #success #happiness  pic.twitter.com/wg3LQ33zRA",61608747,marshawright,0,hashtag_happiness,5,PM,7,Thursday,summer,0.5562
6863,1022654657687166976,2018-07-26,"['#thankfulthursday', '#guidedog', '#independence', '#strength', '#confidence', '#unconditionallove', '#happiness']",1022654657687166978,11,Danelle Umstead,0,1,2127,"#thankfulthursday  When I think about what each of my #guidedog have given me, My heart swells. #independence #strength #confidence #unconditionallove #happiness I am very thankful for…  https://www.instagram.com/p/Blt3JdJAU8D/?utm_source=ig_twitter_share&igshid=71jm0ppt9bj7 …",55320755,danelleumstead,0,hashtag_happiness,7,PM,7,Thursday,summer,0.6115
6864,1022641369242902528,2018-07-26,"['#gurus', '#ultimatelight', '#respect', '#teachings', '#happiness', '#iamwhatiam', '#you', '#inspiration', '#motivation', '#supportsystem']",1022641369242902528,141,hitentejwani,6,14,2034,Be grateful to the one who made you to meet yourself. Happy Guru Purnima! #Gurus #UltimateLight #Respect #Teachings #Happiness #IamWhatIam #You #Inspiration #Motivation #SupportSystem…  https://www.instagram.com/p/Bltw4-rnnBc/?utm_source=ig_twitter_share&igshid=1hgnuzv8x2jkt …,113685696,tentej,0,hashtag_happiness,10,PM,7,Thursday,summer,0.7901
6865,1022605770741964800,2018-07-26,"['#choosehappiness', '#happiness', '#thoughtfulthursday']",1022605770741964801,3,Constance Marie,0,0,1813,It’s all about our choices.... #ChooseHappiness #Happiness #ThoughtfulThursday  https://www.instagram.com/p/Bltg4KEHDJj/?utm_source=ig_twitter_share&igshid=ngz8yze59na7 …,97070139,goconstance,0,hashtag_happiness,3,PM,7,Thursday,summer,0.0
6866,1022520724202958848,2018-07-26,"['#leadfromwithin', '#leadership', '#management', '#hr', '#success', '#happiness']",1022520724202958848,8,Lolly Daskal,0,6,1235,NEW: How to Create Your Own Happiness at Work @LollyDaskal  http://bit.ly/2mIMjHv  #LeadFromWithin #Leadership #Management #HR #Success #Happiness,16248319,lollydaskal,0,hashtag_happiness,6,PM,7,Thursday,summer,0.6908
6867,1022518681585283072,2018-07-26,"['#life', '#success', '#happiness', '#positive', '#quote']",1022518681585283072,5,Real Marsha Wright® | Top 5 Marketing Influencer,0,0,1227,Create your moments and keep on creating 🌟 #life #success #happiness #positive #quote pic.twitter.com/r1FAYxpWIM,61608747,marshawright,0,hashtag_happiness,5,PM,7,Thursday,summer,0.5106
