,conversation_id,date,hashtags,id,likes_count,name,replies_count,retweets_count,time,tweet,user_id,username,target,tag,num_hashtags,time_of_day,month,day,season,compound
4499,997069314078461952,2018-05-17,"['#adrenal', '#fatigue', '#stress']",997069314078461952,1,body+soul,0,0,700,These are the signs and symptoms of #adrenal #fatigue:  http://ow.ly/UAqz30k2wxI  #stress,228909127,bodyandsoul_au,1,hashtag_stress,3,AM,5,Thursday,spring,0.0
4500,997066723240087552,2018-05-17,"['#mentalhealth', '#stress', '#mhaw18']",997066723240087553,3,Richmond Council,0,2,650,[NEWS] It's #mentalhealth awareness week. Remember to take care of emotional wellbeing and monitor your #stress levels. Test your stress with @MentalHealth ’s quiz  #MHAW18  http://ow.ly/PrBR30k1y2T  pic.twitter.com/Mn8bXE3CUM,84105845,lbrut,1,hashtag_stress,3,AM,5,Thursday,spring,0.25
4501,997064063220928512,2018-05-17,"['#mhaw18', '#mhaw2018', '#stress', '#mentalhealth', '#mentalhealthawareness']",997064063220928512,0,Carat UK,0,1,639,"Try taking five mins out of your day to down tools, clear your head and stretch your legs. #mhaw18 #mhaw2018 #stress #mentalhealth #mentalhealthawareness #wellbeing#workplace#caratlife pic.twitter.com/wRLdKwji4c",19962855,caratuk,1,hashtag_stress,5,AM,5,Thursday,spring,0.3818
4502,997059936562679808,2018-05-17,"['#stress', '#mhaw18', '#mentalhealth']",997059936562679808,2,Barking and Dagenham,0,0,623,"#Stress is not a weakness. It can affect anyone, at any time. If you’re going through a particularly stressful time, reach out and talk to someone. @BigWhiteWall1 is available for free support, 24/7:  http://socsi.in/sPP7b  #MHAW18 #mentalhealth pic.twitter.com/F3LzVN0OUs",351496958,lbbdcouncil,1,hashtag_stress,3,AM,5,Thursday,spring,0.6252
4503,997058646768046080,2018-05-17,"['#mentalhealthawarnessweek', '#stress', '#exam']",997058646768046080,8,The Student Room,0,5,618,This year's #MentalHealthAwarnessWeek focus is #stress - here's how to reduce yours during this busy #exam period:  https://bit.ly/2II01qB  🛀🥗😌 pic.twitter.com/InhGMsdqnB,16805805,thestudentroom,1,hashtag_stress,3,AM,5,Thursday,spring,0.0
4504,997056632956731392,2018-05-17,"['#mentalhealthawarnessweek', '#stress', '#dontdefinemysuccess', '#mhaw2018']",997056632956731393,6,NHS Hull CCG,0,6,610,May 14-18 is #MentalHealthAwarnessWeek and this year we're focusing on #Stress. Young people from our region have prepared some important messages for anyone taking their exams. We'll be sharing these throughout the week. #DontDefineMySuccess #MHAW2018 pic.twitter.com/m0XKLJ9I1V,960814254,nhshullccg,1,hashtag_stress,4,AM,5,Thursday,spring,0.6705
4505,997055408605982720,2018-05-17,"['#mentalhealthawarenessweek', '#stress', '#anxiety']",997055408605982721,6,drinkaware,0,1,605,"Great to see lots of people starting to think about the role alcohol plays in their wider mental wellbeing this #MentalHealthAwarenessWeek. Interesting blog from @thecontentwolf on #stress,#anxiety and setting goals to cut back:  http://bit.ly/2k1WO7s  pic.twitter.com/i92snljMp0",26752424,drinkaware,1,hashtag_stress,3,AM,5,Thursday,spring,0.7717
4506,997055375726862336,2018-05-17,"['#stress', '#mhaw18', '#mentalhealth']",997055375726862341,2,The University of Law,0,0,605,"😕:p></span😯😐🙃😰😱😮😖 However you express your #stress levels, make sure you talk about it & get the support you need during #MHAW18. If you, or anyone you know needs help, try @BigWhiteWall1 for online 24/7 #mentalhealth support at  http://bigwhitewall.com  pic.twitter.com/UyjRDKoF1i",41793843,universityoflaw,1,hashtag_stress,3,AM,5,Thursday,spring,0.8555
4507,997054336646729728,2018-05-17,['#stress'],997054336646729728,3,ICAEW,0,2,600,Millennials more affected by #stress than baby boomers @economiamag >  http://ow.ly/d7L030jZjWg  pic.twitter.com/yAHQPO9tq9,19777925,icaew,1,hashtag_stress,1,AM,5,Thursday,spring,-0.2247
4508,997054117716594688,2018-05-17,"['#stress', '#mentalhealthawarenessweek']",997054117716594689,1,Grandparents Plus,0,2,600,Support groups can be a great way to reduce #stress and connect with people who understand your situation. Find your nearest one here:  https://goo.gl/nB6xbv  #MentalHealthAwarenessWeek @mentalhealth pic.twitter.com/v6R2fybFLc,121722641,gplusinfo,1,hashtag_stress,2,AM,5,Thursday,spring,0.7783
4509,997042786380795904,2018-05-17,"['#stress', '#healthy', '#mhaw18']",997042786380795904,2,HM Government North,0,4,514,"Everyone experiences #stress, but it’s important to keep it at a #healthy level to prevent long-term damage to our bodies and minds. Find the 7 steps to help protect yourself from stress here:  http: http://bit.ly/MH_AW  #MHAW18 pic.twitter.com/bPjIu9TSL7",881928014,hmgnorth,1,hashtag_stress,3,AM,5,Thursday,spring,0.0772
4510,997026188458635264,2018-05-17,"['#mentalhealthawarenessweek', '#stress', '#addressyourstress', '#mhaw18']",997026188458635264,0,The Forum (The FPB),0,0,409,"It’s #MentalHealthAwarenessWeek. The focus is #stress with 1 in 6 adults experiencing stress-related depression, anxiety or health issues. Find ways to #AddressYourStress with @MHFAEngland’s #MHAW18 toolkit here  http://bit.ly/2rsGT5r  pic.twitter.com/dsm7rv5UJx",41823136,the_fpb,1,hashtag_stress,4,AM,5,Thursday,spring,-0.6597
4511,997020490194735104,2018-05-17,['#stress'],997020490194735104,0,Derbyshire CC,0,0,346,Enjoying yourself can help beat #stress. Why not take part in an activity you're good at to help boost your mood? Get other stress beating tips here:  https://www.nhs.uk/conditions/stress-anxiety-depression/understanding-stress/ … pic.twitter.com/Po99uCJOau,22760568,derbyshirecc,1,hashtag_stress,1,AM,5,Thursday,spring,0.8225
4512,997014354221465600,2018-05-17,"['#iamwhole', '#mhaw18', '#examstress', '#stress']",997014354221465600,9,YMCA England & Wales,0,3,322,"Don’t binge on sweets that give you highs and lows. Did you know that eating ‘brain foods’ can help while revising? Try avocado, blueberries and beets to improve focus and memory. #IAMWHOLE #MHAW18 #ExamStress #Stress  pic.twitter.com/7ZLS8CmI7r",19589149,ymcaeng_wales,1,hashtag_stress,4,AM,5,Thursday,spring,0.7906
4513,997008909390041088,2018-05-17,"['#thrive', '#stress', '#mentalhealth', '#mentalhealthawarenessweek']",997008909390041088,0,West Midlands CA,0,1,300,Get everyone to #thrive and be involved in initiatives to beat #stress and raise awareness of #mentalhealth and wellbeing this #MentalHealthAwarenessWeek  http://socsi.in/JVHke  pic.twitter.com/ph8s938wH8,3414955703,westmids_ca,1,hashtag_stress,4,AM,5,Thursday,spring,0.0
4514,997008888175185920,2018-05-17,"['#nature', '#stress', '#wellbeing', '#mentalhealthawarenessweek']",997008888175185920,67,Woodland Trust,1,32,300,#Nature can relieve #stress and contribute to enhanced mental #wellbeing  http://www.woodlandtru.st/s0G4q  #MentalHealthAwarenessWeek pic.twitter.com/J95xPSJU1S,19396413,woodlandtrust,1,hashtag_stress,4,AM,5,Thursday,spring,0.3612
4515,996990975510753280,2018-05-17,"['#flexibility', '#mindfulness', '#stress', '#yoga', '#seaside', '#yogabale', '#karmakandara', '#experiencekarma', '#karmaresorts', '#baliyoga']",996990975510753280,3,Karma Group,0,0,149,"Increase your #flexibility, improve your #mindfulness and manage #stress by practicing #yoga. Join us for complimentary classes Tuesday, Thursday and Saturday morning at our new #Seaside #YogaBale at #KarmaKandara. #ExperienceKarma #KarmaResorts #BaliYoga pic.twitter.com/rEdXWptjVt",31037740,karmaresorts,1,hashtag_stress,10,AM,5,Thursday,spring,0.8519
4516,996984676685201408,2018-05-17,"['#stress', '#anxiety', '#peace']",996984676685201410,0,Mar Yvette,0,0,124,8 Practical Ways to Handle #Stress + #Anxiety & Bring More #Peace to Your Everyday Life:  https://www.homegirltalk.com/2018/05/16/8-practical-ways-to-handle-stress-and-anxiety/ … via @homegirltalk,22830382,marpop,1,hashtag_stress,3,AM,5,Thursday,spring,0.0
4517,996943891340374016,2018-05-16,['#stress'],996943891340374016,4,Real Warriors,0,7,2242,Questions about combat #stress? Call or chat the Psychological Health Resource Center 24/7: 866-966-1020 or  http://j.mp/RWlivechat ,28614550,realwarriors,1,hashtag_stress,1,PM,5,Wednesday,spring,-0.34
4518,996940893323186176,2018-05-16,['#stress'],996940893323186177,2,GQ Australia,0,1,2230,The Least Stressful Way to Get Rid of #Stress -  http://ow.ly/gdpG30k2rjw  pic.twitter.com/G3qbSNQWOy,38358194,gqaustralia,1,hashtag_stress,1,PM,5,Wednesday,spring,0.4023
4519,996932966348705792,2018-05-16,"['#job', '#stress', '#burnout']",996932966348705795,0,W. P. Carey School,0,0,2158,"""Companies can also offer workshops, experts, and other resources that can help workers cope. The resources don't have to be overly formal or expensive.""  https://goo.gl/JEJKRL  via @KathrynVasel @CNNMoney #job #stress #burnout pic.twitter.com/QqJYd3smFE",38289217,wpcareyschool,1,hashtag_stress,3,PM,5,Wednesday,spring,0.4019
4520,996906328760246272,2018-05-16,"['#anxiety', '#stress', '#wrdsblive']",996906328760246274,7,Waterloo Region DSB,0,2,2012,How do you manage and prevent #anxiety and #stress? Reduce vulnerability.  🧠 Treat Physical Illness 🍎 Balance Eating 🚬 Avoid Mood Altering Substances 😴 Balance Sleep 💪🏼 Get Exercise  #WRDSBlive,66694922,wrdsb,1,hashtag_stress,3,PM,5,Wednesday,spring,-0.4588
4521,996903379543773184,2018-05-16,"['#stress', '#mentalhealth', '#healthymoments']",996903379543773185,2,NIDDK,0,1,2001,Ever heard of the “strong black woman” stereotype? It produces misconceptions of how much #stress black women can handle and causes many to avoid seeking #mentalhealth support when they need it. Shatter the stereotype and get help!  https://www.nimh.nih.gov/health/find-help/index.shtml … #HealthyMoments pic.twitter.com/Z8Fe78HEjn,1901405066,niddkgov,1,hashtag_stress,3,PM,5,Wednesday,spring,-0.1759
4522,996891148617637888,2018-05-16,"['#stress', '#anxiety', '#wednesdaywisdom', '#thingsidoeveryday']",996891148617637888,3,Mar Yvette,0,0,1912,8 Practical Ways to Handle #Stress and #Anxiety  https://www.homegirltalk.com/2018/05/16/8-practical-ways-to-handle-stress-and-anxiety/ … via @homegirltalk #wednesdaywisdom #thingsidoeveryday,22830382,marpop,1,hashtag_stress,4,PM,5,Wednesday,spring,0.0
4523,996881247501733888,2018-05-16,"['#stress', '#truth']",996881247501733888,17,Real Marsha Wright® | Top 5 Marketing Influencer,0,8,1833,"Some people create their own storms, then get upset when it rains. -Unknown #stress #truth pic.twitter.com/n1ycsNBd9H",61608747,marshawright,1,hashtag_stress,2,PM,5,Wednesday,spring,-0.128
4524,996873206488354816,2018-05-16,"['#stress', '#healthymoments']",996873206488354816,17,NIDDK,0,20,1801,"Incorporating physical exercise, like 30 minutes a day of walking, can help boost your mood and reduce #stress. How about going for a walk with a family member today? #HealthyMoments pic.twitter.com/Nd9fTjPgO5",1901405066,niddkgov,1,hashtag_stress,2,PM,5,Wednesday,spring,0.7845
4525,996859857792851968,2018-05-16,"['#stress', '#mentalhealth', '#mhaw18', '#itsoktosay']",996859857792851969,1,Barking and Dagenham,0,0,1708,"#Stress doesn’t only impact your #mentalhealth but your physical health too. If you need support managing your stress levels, head to @BigWhiteWall1 for 24/7 online support:  http://socsi.in/l7vRr  #MHAW18 #itsoktosay pic.twitter.com/1x7nW0TON3",351496958,lbbdcouncil,1,hashtag_stress,4,PM,5,Wednesday,spring,0.5267
4526,996852841045209088,2018-05-16,"['#stress', '#healthymoments']",996852841045209096,19,NIDDK,0,15,1640,Are you having trouble sleeping? Sometimes the #stress you carry around during the day can disturb your sleep at night. Check out this @NIMHgov article to find ways to cope.  https://www.nimh.nih.gov/health/publications/stress/index.shtml#pub4 … #HealthyMoments pic.twitter.com/eUqhSDOe2L,1901405066,niddkgov,1,hashtag_stress,2,PM,5,Wednesday,spring,-0.6597
4527,996837737100701696,2018-05-16,['#stress'],996837737100701697,2,👩‍🏫 Education Support 👨‍🏫,0,2,1540,Has this happened to your or a colleague?   If you are suffering from #stress at work please call our confidential helpline on 08000 562561  http://ow.ly/lTdv30jUSli ,20998416,edsupportuk,1,hashtag_stress,1,PM,5,Wednesday,spring,-0.2023
4528,996833178047434752,2018-05-16,"['#stress', '#empowerment', '#inspiration']",996833178047434758,6,Real Marsha Wright® | Top 5 Marketing Influencer,0,3,1522,Dont approach today wearing yesterdays glasses #stress #empowerment #inspiration,61608747,marshawright,1,hashtag_stress,3,PM,5,Wednesday,spring,0.0
4529,996830688736366592,2018-05-16,"['#mentalhealthawarenessweek', '#stress', '#saveyounglives']",996830688736366592,18,PAPYRUS,1,16,1512,"This #MentalHealthAwarenessWeek, why not lose yourself in the PAPYRUS colouring book The Art of a Peaceful Mind.   This book aims to promote self care and relieve stress - you can purchase The Art of a Peaceful Mind from our shop:  https://www.papyrus-uk.org/shop/item/papyrus-colouring-book-the-art-of-a-peaceful-mind … #Stress #SaveYoungLives pic.twitter.com/tiDr3Dzhnc",67577416,papyrus_tweets,1,hashtag_stress,3,PM,5,Wednesday,spring,0.921
4530,996822645852327936,2018-05-16,"['#stress', '#mentalhealthawarenessweek', '#mhaw18', '#nqtchat']",996822645852327936,2,👩‍🏫 Education Support 👨‍🏫,0,2,1440,What are the emotional and physical signs that you are suffering from #stress?  http://ow.ly/gJKc30jVALK  #MentalHealthAwarenessWeek #MHAW18 #NQTChat,20998416,edsupportuk,1,hashtag_stress,4,PM,5,Wednesday,spring,-0.3612
4531,996812094770221056,2018-05-16,"['#meditation', '#stress', '#yoga', '#playtherapy']",996812094770221056,0,Lori Lite,0,0,1358,#Meditation or #Stress Mgmt for Kids?  http://bit.ly/meditationKids  #Yoga #playtherapy,68233373,stressfreekids,1,hashtag_stress,4,PM,5,Wednesday,spring,0.0
4532,996811518179069952,2018-05-16,"['#fightorflight', '#mentalhealth', '#mhaw18', '#stress']",996811518179069952,4,The University of Law,0,0,1356,"It can be tempting when faced with stressful situations to use your #fightorflight instincts, but there are coping techniques that will help to manage these feelings - log onto @BigWhiteWall1 for free, uni wide #mentalhealth support  http://bigwhitewall.com  #MHAW18 #stress  pic.twitter.com/a1n04XiBRP",41793843,universityoflaw,1,hashtag_stress,4,PM,5,Wednesday,spring,0.886
4533,996799784617955328,2018-05-16,"['#holosync', '#meditation', '#stress', '#peace']",996799784617955328,3,Bruce Van Horn,0,2,1309,"Are you looking for a deep state of inner peace and happiness, but have struggled with learning to meditate? I use #Holosync, the most powerful meditation, brain enhancement, & stress-relief tool in the world. Learn more here:  http://bit.ly/holosync-awaken  #Meditation #Stress #Peace pic.twitter.com/Ou9p9E160Y",57497901,brucevh,1,hashtag_stress,4,PM,5,Wednesday,spring,0.6798
4534,996797746815389696,2018-05-16,"['#wellbeingwednesday', '#stress', '#mentalhealth', '#addressyourstress', '#mentalhealthawarenessweek', '#mhaw18']",996797746815389697,12,Mental Health First Aid England,0,10,1301,This #WellbeingWednesday check in on your #stress levels. Use our 'Weekly Wellbeing Check-Up' as simple guide to keeping up top of your #MentalHealth! #AddressYourStress  https://mhfaengland.org/mhfa-centre/campaigns/mhaw2018/ … #MentalHealthAwarenessWeek #MHAW18,114488533,mhfaengland,1,hashtag_stress,6,PM,5,Wednesday,spring,0.2714
4535,996797518099992576,2018-05-16,"['#mentalhealth', '#stress', '#mentalhealthawarenessweek', '#thrive']",996797518099992577,4,West Midlands CA,0,0,1300,Working together to improve #mentalhealth and manage and reduce #stress this #MentalHealthAwarenessWeek. Let's #thrive  http://socsi.in/j5bQL  pic.twitter.com/8B53TtTNEZ,3414955703,westmids_ca,1,hashtag_stress,4,PM,5,Wednesday,spring,0.4404
4536,996792895276433408,2018-05-16,"['#stress', '#mentalhealthawarenessweek', '#mhaw18']",996792895276433408,2,👩‍🏫 Education Support 👨‍🏫,0,1,1242,Teacher Laura was suffering from #stress due to the pressures of the job. Find out how she got her life back on track #MentalHealthAwarenessWeek #MHAW18 pic.twitter.com/D50YQgLH0J,20998416,edsupportuk,1,hashtag_stress,3,PM,5,Wednesday,spring,-0.6597
4537,996788964253097984,2018-05-16,"['#stress', '#crowdfunding', '#saveadarsh', '#kerala', '#results']",996788964253097986,5,Milaap,0,13,1226,"“On the 10th, when the results were going to be announced, he told me that he wanted to go to my sister’s house. I told him to go ahead because I knew he was going through a lot of #stress. But if I knew that ... #Crowdfunding #SaveAdarsh #Kerala #results https://milaap.org/fundraisers/adarsh-vinodm?utm_source=twitter&utm_medium=page-link&utm_campaign=bd&utm_term=video …",70121052,milaapdotorg,1,hashtag_stress,5,PM,5,Wednesday,spring,0.0
4538,996782430634872832,2018-05-16,"['#mentalhealth', '#stress', '#mentalhealthawarenessweek']",996782430634872832,12,Mental Health First Aid England,1,5,1200,Good conversations can really make a difference to #MentalHealth awareness. @FordUK are starting the conversation around #stress and mental health in the workplace so every employee can thrive in their career #MentalHealthAwarenessWeek. v pic.twitter.com/VLVpj4Y589,114488533,mhfaengland,1,hashtag_stress,3,PM,5,Wednesday,spring,0.4404
4539,996778588287496192,2018-05-16,"['#mentalhealthawarenessweek', '#stress']",996778588287496194,129,Heads Together,3,78,1145,"Stress is the focus of this year's #MentalHealthAwarenessWeek, and our partner @MindCharity have today released findings from a new survey about #stress in the workplace.   Find out more here >  https://bit.ly/2rMGVW6  pic.twitter.com/8z5Bun9B0F",720960693097340928,heads_together,1,hashtag_stress,2,AM,5,Wednesday,spring,-0.4215
4540,996774945500868608,2018-05-16,['#stress'],996774945500868608,5,Duke University,0,0,1130,"Teen #stress is on the rise: Why it's a major problem, and how you can help.  http://ow.ly/znOL30k0SFz  pic.twitter.com/0MmovIwQkx",23450421,dukeu,1,hashtag_stress,1,AM,5,Wednesday,spring,0.0
4541,996770404009115648,2018-05-16,['#stress'],996770404009115654,6,Safe Nottingham,2,5,1112,"May 14th to 20th is Mental Health Awareness Week.  #Stress affects everyone in different ways. If your mental or emotional state quickly gets worse, or you're worried about someone you know - help is available please check  http://www.mentalhealth.org.uk  for more details.  Are we coping? pic.twitter.com/RAL7Ja1O3b",23419760,safenottm,1,hashtag_stress,1,AM,5,Wednesday,spring,0.0772
4542,996761408187617280,2018-05-16,"['#stress', '#mhaw18', '#wellbeingmatters']",996761408187617281,75,The Bar Council,12,58,1036,"""If you are married to a barrister, you are married to someone whose professional existence depends on them having to win every argument"". Read @vcbarrister's blog on how #stress at the Bar affects your loved ones:  https://www.wellbeingatthebar.org.uk/2018/05/16/wellbeing-bar-blog-stephen-innes/ … #MHAW18 #WellbeingMatters @HonSocGraysInn pic.twitter.com/vWnnaxdkLA",157299529,thebarcouncil,1,hashtag_stress,3,AM,5,Wednesday,spring,0.8271
4543,996760073488695296,2018-05-16,"['#mentalhealth', '#stress']",996760073488695296,3,talkspace,0,1,1031,"ICYMI: we answer the question, ""can you be addicted to stress?"" ➡️  https://goo.gl/qVVGKd  #MentalHealth #Stress",563357030,talkspace,1,hashtag_stress,2,AM,5,Wednesday,spring,0.0
4544,996759680755085312,2018-05-16,"['#mentalhealthawarenessweek', '#stress']",996759680755085312,5,Suffolk Libraries UK,0,8,1030,It’s #MentalHealthAwarenessWeek! Did you know we have lists of books to boost wellbeing for all ages? We’d love to know what you read or do to reduce #stress!  https://www.suffolklibraries.co.uk/health/lists/  pic.twitter.com/BwLbIbsEkT,138041167,suffolklibrary,1,hashtag_stress,2,AM,5,Wednesday,spring,0.8168
4545,996759679140220928,2018-05-16,"['#mentalhealthawarenessweek', '#stress']",996759679140220928,0,Suffolk Libraries UK,0,0,1030,It’s #MentalHealthAwarenessWeek! Did you know we have lists of books to boost wellbeing for all ages? We’d love to know what you read or do to reduce #stress!  https://www.suffolklibraries.co.uk/health/lists/  pic.twitter.com/FAhT7zYqrS,138041167,suffolklibrary,1,hashtag_stress,2,AM,5,Wednesday,spring,0.8168
4546,996743355953491968,2018-05-16,"['#stress', '#aircrew']",996743355953491968,4,Royal Aero Society,0,1,925,"This week is @mentalhealth Awareness Week 2018, which focuses on #stress, something that affects many civil #aircrew staff. On 24 May, we ask what needs to be done for effective support at 'Aircrew Mental Health: Going Beyond Compliance' - Book Now  http://ow.ly/WkJ230k0KWu  pic.twitter.com/K3ZxyAVwjc",119789725,aerosociety,1,hashtag_stress,2,AM,5,Wednesday,spring,0.7003
4547,996737058470318080,2018-05-16,"['#stress', '#overwhelmed']",996737058470318080,1,Hays Worldwide,0,0,900,Here are seven ways that you can reduce your #stress levels and prioritise when you're feeling #overwhelmed:  https://bddy.me/2k2f00Q  @Entrepreneur,2228038484,haysworldwide,1,hashtag_stress,2,AM,5,Wednesday,spring,0.128
4548,996737028955009024,2018-05-16,"['#mentalhealthawarenessweek', '#stress', '#anxiety']",996737028955009025,2,Oxford Health NHS FT,0,2,900,"#MentalHealthAwarenessWeek Stress Tip # 3: Reduce your drinking & smoking. Drinking can affect how you perceive situations, making existing #stress become more overwhelming, while smoking can contribute to feelings of #anxiety. pic.twitter.com/7QXflnDBx4",20131798,oxfordhealthnhs,1,hashtag_stress,3,AM,5,Wednesday,spring,-0.4215
4549,996733581190942720,2018-05-16,"['#holosync', '#meditation', '#stress', '#mindfulness']",996733581190942723,4,Bruce Van Horn,0,2,846,"Do you want to learn how to meditate, or do you struggle achieving a deep meditative state? I use #Holosync, the most powerful meditation, brain enhancement, & stress-relief tool in the world. Learn more here:  http://bit.ly/holosync-awaken  #Meditation #Stress #Mindfulness pic.twitter.com/HOcbLq0H6o",57497901,brucevh,1,hashtag_stress,4,AM,5,Wednesday,spring,0.5413
4550,996729514725081088,2018-05-16,"['#4mind4body', '#stress', '#mhm2018', '#workplacewednesday']",996729514725081091,25,Mental Health America,1,17,830,#4mind4body Day 16: 66% of people dont trust their coworkers. Lack of support contributes to #stress and isolation. Make some time today to get to know who your coworkers are outside of the workplace like going out to lunch or getting coffee together. #mhm2018 #workplacewednesday pic.twitter.com/Lv7yPqkfWn,40894553,mentalhealtham,1,hashtag_stress,4,AM,5,Wednesday,spring,-0.3616
4551,996729479111180288,2018-05-16,"['#mentalhealthawarenessweek', '#stress']",996729479111180289,1,Suffolk Libraries UK,0,0,830,It’s #MentalHealthAwarenessWeek and this year’s theme is #Stress. Pop in to @WoodbridgeLib and pick up a stress-busting book from their special display today! pic.twitter.com/srX6KWG9vR,138041167,suffolklibrary,1,hashtag_stress,2,AM,5,Wednesday,spring,0.4574
4552,996728206119104512,2018-05-16,"['#mentalhealth', '#stress', '#mhaw18']",996728206119104512,5,NELFT,0,2,824,A fantastic day so far speaking to students from @HaveringCollege about the impacts of stress and the importance of taking care of your #mentalhealth #stress #MHAW18 https://twitter.com/worldyoutho/status/996725931371892736 …,994886474,nelft,1,hashtag_stress,3,AM,5,Wednesday,spring,0.7579
4553,996725931371892736,2018-05-16,"['#mentalhealthawarnessweek', '#stress']",996725931371892736,5,WYO,0,2,815,We’re here at @HaveringCollege with @NELFT. Students are popping by to try out our ‘Breathe Station’.   #MentalHealthAwarnessWeek #Stress 🧠  pic.twitter.com/P8tvIOW5X3,1847702270,worldyoutho,1,hashtag_stress,2,AM,5,Wednesday,spring,0.0
4554,996725725565767680,2018-05-16,"['#mentalhealthawarenessweek', '#stress', '#wellbeing', '#mhaw18']",996725725565767681,1,Richmond Council,0,1,815,[NEWS] This #mentalhealthawarenessweek we're encouraging people to monitor their #stress levels and take care of their emotional #wellbeing. Test your stress with @MentalHealth ’s quiz  #MHAW18  http://ow.ly/bRpW30k1xSs  pic.twitter.com/AAatUNJwpP,84105845,lbrut,1,hashtag_stress,4,AM,5,Wednesday,spring,0.6597
4555,996723211302850560,2018-05-16,"['#mentalhealthawarenessweek', '#stress', '#sport', '#stress']",996723211302850561,1,Epsom&Ewell Council,0,1,805,"It's #MentalHealthAwarenessWeek. This year's theme is #stress. Did you know regularly participating in #sport can actually help reduce your #stress levels?  Being active is part of the Wheel of Wellbeing, find out more:   https://bit.ly/2FLGllf  pic.twitter.com/kDNe3F9oHo",303261351,epsomewellbc,1,hashtag_stress,4,AM,5,Wednesday,spring,0.6597
4556,996722589832830976,2018-05-16,"['#children', '#cancer', '#stress', '#parenting', '#paediatric', '#oncology', '#healthcare']",996722589832830983,8,International Atomic Energy Agency,1,9,802,#Children need special handling when getting #cancer treatment. They are more sensitive to radiation than adults and special steps are needed to ease their anxiety and #stress:  http://youtu.be/6JXtHNAH2JM  #parenting #paediatric #oncology #healthcare,19386622,iaeaorg,1,hashtag_stress,7,AM,5,Wednesday,spring,0.7351
4557,996722285007572992,2018-05-16,"['#healthymoments', '#stress', '#soundcloud']",996722285007572992,13,NIDDK,0,8,801,"On this episode of #HealthyMoments, Dr. Joshua Gordon, director of the @NIMHgov tells us about ways to cope with #stress. Tune in by clicking on the #SoundCloud player below. ⬇️ https://soundcloud.com/niddk/tips-for-managing-stress …",1901405066,niddkgov,1,hashtag_stress,3,AM,5,Wednesday,spring,0.0
4558,996722109446545408,2018-05-16,"['#mentalhealthawarenessweek', '#stress', '#thrive']",996722109446545408,2,West Midlands CA,0,3,800,This #MentalHealthAwarenessWeek let's beat #stress and provide safe and stable places and communities to live and #thrive in  http://socsi.in/yHWVc  pic.twitter.com/1sqFwqZhdX,3414955703,westmids_ca,1,hashtag_stress,3,AM,5,Wednesday,spring,0.6249
4559,996721505773019136,2018-05-16,['#stress'],996721505773019137,0,Lori Lite,0,0,758,Get a Handle on How You React to #Stress  http://bit.ly/glUL5d ,68233373,stressfreekids,1,hashtag_stress,1,AM,5,Wednesday,spring,0.0
4560,996716676581351424,2018-05-16,"['#mentalhealthawarenessweek', '#stress']",996716676581351426,13,NHS Improvement,0,3,739,It’s brilliant to see what trusts up and down the country are doing this #MentalHealthAwarenessWeek to improve wellbeing and reduce #stress among staff.  https://twitter.com/cwpnhs/status/996316839302062080 …,4577400995,nhsimprovement,1,hashtag_stress,2,AM,5,Wednesday,spring,0.8689
4561,996714499938881536,2018-05-16,"['#mentalhealthawarenessweek', '#stress', '#ourhealthycity']",996714499938881537,0,LeicesterCityCouncil,0,0,730,"Stressful day?  This week is #mentalhealthawarenessweek, why don’t you try a new approach to managing your everyday #stress? Find out more...   http://ow.ly/i31i30k0ApM  #ourhealthycity pic.twitter.com/u3oLS9C5IB",57323439,leicester_news,1,hashtag_stress,3,AM,5,Wednesday,spring,-0.5661
4562,996711231204491264,2018-05-16,"['#mentalhealthawarenessweek', '#takenotice', '#stress']",996711231204491264,6,Morgan Sindall Construction & Infrastructure,0,4,717,As part of #MentalHealthAwarenessWeek @mentalhealth have produced a guide for you to #TAKENOTICE of the signs of #stress and manage them effectively  https://twitter.com/mentalhealth/status/990881523191730176 …,539028499,morgansindallci,1,hashtag_stress,3,AM,5,Wednesday,spring,0.4404
4563,996707133302427648,2018-05-16,"['#mentalhealthawarenessweek', '#stress']",996707133302427648,6,Caritas Anchor House,0,0,701,"Our resident's have put their gloves on this #MentalHealthAwarenessWeek with the Barry McGuigan Boxing Academy!    Physical activity significantly reduces #stress, which is why we encourage involvement in these activities  pic.twitter.com/2j80s8HmnY",90711002,anchor_house,1,hashtag_stress,2,AM,5,Wednesday,spring,0.5562
4564,996699819535208448,2018-05-16,"['#stress', '#anxiety', '#mentalhealthawarenessweek']",996699819535208448,176,Nik Speakman,9,13,632,On our way to London to talk about how to cope with #stress and #anxiety & promote positive mental health for #MentalHealthAwarenessWeek ❤️ pic.twitter.com/GxEFRw6Idi,3293459123,thespeakmans,1,hashtag_stress,3,AM,5,Wednesday,spring,0.7351
4565,996696633462181888,2018-05-16,"['#mentalhealth', '#stress', '#mhaw18', '#mentalhealthawarenessweek']",996696633462181888,3,HM Government North,0,4,619,"The UK loses 70 million days from work each year due to #MentalHealth and stress-related conditions, making it the leading cause of sickness absence. Find the 7 steps to help protect yourself from #stress here:  http:  http://bit.ly/MH_AW  #MHAW18 #MentalHealthAwarenessWeek pic.twitter.com/c5PW6Fxf27",881928014,hmgnorth,1,hashtag_stress,4,AM,5,Wednesday,spring,0.4588
